2015-09-01T02:00:00.000,Careful Bus,0.6,Thomas Buses Inc.,0.5,G.V.C. LTD,0.4,Leesel Transportation Corp.,0.3,Lorinda Ent. Ltd.,0.3
2015-09-02T02:00:00.000,Mar-Can Transportation,2.1,Boro Transit Inc.,2.0,New Dawn Transit LLC,1.9999999999999998,Logan Bus Company Inc.,1.8,Van Trans LLC,0.6
2015-09-03T02:00:00.000,Mar-Can Transportation,1.2,Reliant Transportation Inc.,0.8,Boro Transit Inc.,0.7,Logan Bus Company Inc.,0.6,B & F Skilled Inc.,0.3
2015-09-04T02:00:00.000,Reliant Transportation Inc.,1.0,Mar-Can Transportation,0.8999999999999999,Logan Bus Company Inc.,0.3,Empire Charter Service Inc.,0.2,Lorinda Ent. Ltd.,0.2
2015-09-08T02:00:00.000,Reliant Transportation Inc.,8.9,G.V.C. LTD,5.2,Leesel Transportation Corp.,4.5,Boro Transit Inc.,4.4,Mar-Can Transportation,2.4
2015-09-09T02:00:00.000,Pioneer Transportation,24.799999999999997,Leesel Transportation Corp.,19.599999999999998,G.V.C. LTD,19.4,Reliant Transportation Inc.,15.7,Boro Transit Inc.,14.100000000000001
2015-09-10T02:00:00.000,Leesel Transportation Corp.,18.2,Reliant Transportation Inc.,15.0,G.V.C. LTD,12.3,Pioneer Transportation,11.6,Boro Transit Inc.,11.2
2015-09-11T02:00:00.000,Leesel Transportation Corp.,17.1,Pioneer Transportation,14.2,G.V.C. LTD,9.4,IC Bus Inc.,7.7,Reliant Transportation Inc.,7.7
2015-09-14T02:00:00.000,G.V.C. LTD,3.3000000000000003,Pioneer Transportation,0.8,Jofaz Transportation Inc.,0.6,New Dawn Transit LLC,0.3,Mar-Can Transportation,0.3
2015-09-15T02:00:00.000,G.V.C. LTD,5.3,Mar-Can Transportation,0.8999999999999999,B & F Skilled Inc.,0.6,Jofaz Transportation Inc.,0.3,Empire Charter Service Inc.,0.2
2015-09-16T02:00:00.000,Leesel Transportation Corp.,23.0,G.V.C. LTD,16.2,IC Bus Inc.,15.7,Pioneer Transportation,13.899999999999999,Boro Transit Inc.,9.700000000000001
2015-09-17T02:00:00.000,G.V.C. LTD,19.2,Leesel Transportation Corp.,17.9,Pioneer Transportation,13.6,Boro Transit Inc.,8.899999999999999,New Dawn Transit LLC,8.1
2015-09-18T02:00:00.000,G.V.C. LTD,20.7,Leesel Transportation Corp.,10.399999999999999,Pioneer Transportation,10.0,Boro Transit Inc.,9.3,L & M Bus Corp.,7.6
2015-09-21T02:00:00.000,G.V.C. LTD,18.4,Pioneer Transportation,13.9,Boro Transit Inc.,10.4,Reliant Transportation Inc.,7.2,New Dawn Transit LLC,6.5
2015-09-22T02:00:00.000,G.V.C. LTD,17.599999999999998,Boro Transit Inc.,6.8,Pioneer Transportation,6.4,New Dawn Transit LLC,6.1,L & M Bus Corp.,5.1
2015-09-23T02:00:00.000,G.V.C. LTD,2.1,Jofaz Transportation Inc.,1.2,Van Trans LLC,0.3,Don Thomas Buses Inc.,0.2,Consolidated Bus Trans. Inc.,0.2
2015-09-24T02:00:00.000,Mar-Can Transportation,2.1999999999999997,G.V.C. LTD,1.7,Jofaz Transportation Inc.,1.0,Boro Transit Inc.,1.0,Van Trans LLC,0.6
2015-09-25T02:00:00.000,Reliant Transportation Inc.,11.2,G.V.C. LTD,10.9,IC Bus Inc.,9.6,New Dawn Transit LLC,8.8,Pioneer Transportation,6.5
2015-09-28T02:00:00.000,G.V.C. LTD,9.6,Reliant Transportation Inc.,7.799999999999999,Pioneer Transportation,7.3,Boro Transit Inc.,7.1,Leesel Transportation Corp.,6.0
2015-09-29T02:00:00.000,G.V.C. LTD,14.2,Pioneer Transportation,9.299999999999999,Mar-Can Transportation,8.5,New Dawn Transit LLC,8.5,Reliant Transportation Inc.,8.1
2015-09-30T02:00:00.000,G.V.C. LTD,14.2,Reliant Transportation Inc.,11.700000000000001,Pioneer Transportation,10.2,Mar-Can Transportation,7.0,Leesel Transportation Corp.,5.3
2015-10-01T02:00:00.000,G.V.C. LTD,13.0,Pioneer Transportation,9.6,New Dawn Transit LLC,8.7,Reliant Transportation Inc.,5.4,Boro Transit Inc.,3.8000000000000003
2015-10-02T02:00:00.000,G.V.C. LTD,16.900000000000002,Pioneer Transportation,14.100000000000001,Leesel Transportation Corp.,4.6000000000000005,Reliant Transportation Inc.,4.5,New Dawn Transit LLC,4.4
2015-10-05T02:00:00.000,G.V.C. LTD,12.1,Pioneer Transportation,11.8,New Dawn Transit LLC,11.3,Mar-Can Transportation,6.3,Reliant Transportation Inc.,4.7
2015-10-06T02:00:00.000,G.V.C. LTD,17.9,Pioneer Transportation,10.799999999999999,Boro Transit Inc.,7.3,New Dawn Transit LLC,6.0,L & M Bus Corp.,4.4
2015-10-07T02:00:00.000,G.V.C. LTD,18.4,L & M Bus Corp.,11.399999999999999,Pioneer Transportation,9.7,IC Bus Inc.,8.7,New Dawn Transit LLC,6.6
2015-10-08T02:00:00.000,G.V.C. LTD,17.5,New Dawn Transit LLC,8.1,L & M Bus Corp.,6.5,Pioneer Transportation,6.0,Mar-Can Transportation,6.0
2015-10-09T02:00:00.000,G.V.C. LTD,12.7,Mar-Can Transportation,7.4,Pioneer Transportation,6.1,New Dawn Transit LLC,5.8999999999999995,L & M Bus Corp.,5.300000000000001
2015-10-12T02:00:00.000,L & M Bus Corp.,0.2
2015-10-13T02:00:00.000,G.V.C. LTD,17.2,Mar-Can Transportation,9.799999999999999,Reliant Transportation Inc.,8.8,New Dawn Transit LLC,8.1,Leesel Transportation Corp.,7.7
2015-10-14T02:00:00.000,G.V.C. LTD,16.9,New Dawn Transit LLC,15.899999999999999,Pioneer Transportation,14.799999999999999,Mar-Can Transportation,9.8,L & M Bus Corp.,9.7
2015-10-15T02:00:00.000,G.V.C. LTD,33.3,L & M Bus Corp.,15.8,New Dawn Transit LLC,11.399999999999999,Boro Transit Inc.,9.8,Leesel Transportation Corp.,8.8
2015-10-16T02:00:00.000,G.V.C. LTD,0.8,L & M Bus Corp.,0.4,Reliant Transportation Inc.,0.3,Leesel Transportation Corp.,0.3,New Dawn Transit LLC,0.2
2015-10-19T02:00:00.000,G.V.C. LTD,24.1,Reliant Transportation Inc.,17.599999999999998,New Dawn Transit LLC,16.4,Leesel Transportation Corp.,14.799999999999999,Pioneer Transportation,12.1
2015-10-20T02:00:00.000,Leesel Transportation Corp.,23.9,G.V.C. LTD,15.8,New Dawn Transit LLC,11.3,L & M Bus Corp.,8.3,Jofaz Transportation Inc.,8.200000000000001
2015-10-21T02:00:00.000,Reliant Transportation Inc.,8.7,G.V.C. LTD,7.1,Pioneer Transportation,4.800000000000001,Don Thomas Buses Inc.,4.0,Mar-Can Transportation,3.8
2015-10-22T02:00:00.000,G.V.C. LTD,22.9,IC Bus Inc.,11.799999999999999,New Dawn Transit LLC,10.2,Pioneer Transportation,9.899999999999999,Leesel Transportation Corp.,9.7
2015-10-23T02:00:00.000,Leesel Transportation Corp.,28.299999999999997,G.V.C. LTD,21.299999999999997,New Dawn Transit LLC,13.200000000000001,Reliant Transportation Inc.,9.0,Boro Transit Inc.,8.0
2015-10-26T01:00:00.000,Leesel Transportation Corp.,17.299999999999997,G.V.C. LTD,16.3,Pioneer Transportation,13.100000000000001,IC Bus Inc.,7.4,Mar-Can Transportation,5.300000000000001
2015-10-27T01:00:00.000,G.V.C. LTD,14.8,Leesel Transportation Corp.,11.499999999999998,Pioneer Transportation,10.8,Boro Transit Inc.,8.3,Consolidated Bus Trans. Inc.,6.0
2015-10-28T01:00:00.000,Leesel Transportation Corp.,13.7,Boro Transit Inc.,12.7,G.V.C. LTD,11.0,Pioneer Transportation,7.699999999999999,L & M Bus Corp.,6.0
2015-10-29T01:00:00.000,Leesel Transportation Corp.,16.099999999999998,G.V.C. LTD,16.0,Pioneer Transportation,10.799999999999999,Mar-Can Transportation,8.0,New Dawn Transit LLC,6.1
2015-10-30T01:00:00.000,Leesel Transportation Corp.,14.4,G.V.C. LTD,8.4,Pioneer Transportation,6.9,New Dawn Transit LLC,6.0,Don Thomas Buses Inc.,3.8
2015-11-02T01:00:00.000,Leesel Transportation Corp.,14.3,G.V.C. LTD,9.7,New Dawn Transit LLC,7.3,Pioneer Transportation,5.8,Boro Transit Inc.,5.6000000000000005
2015-11-03T01:00:00.000,G.V.C. LTD,2.1,Boro Transit Inc.,2.0,B & F Skilled Inc.,1.5,Mar-Can Transportation,1.4,Reliant Transportation Inc.,1.2999999999999998
2015-11-04T01:00:00.000,Leesel Transportation Corp.,14.299999999999999,G.V.C. LTD,10.4,New Dawn Transit LLC,5.5,Pioneer Transportation,4.9,Boro Transit Inc.,4.6
2015-11-05T01:00:00.000,Leesel Transportation Corp.,19.2,G.V.C. LTD,10.600000000000001,Consolidated Bus Trans. Inc.,5.699999999999999,Pioneer Transportation,5.1000000000000005,Reliant Transportation Inc.,5.1
2015-11-06T01:00:00.000,Leesel Transportation Corp.,16.099999999999998,Pioneer Transportation,7.9,New Dawn Transit LLC,6.0,G.V.C. LTD,5.9,Boro Transit Inc.,3.6
2015-11-09T01:00:00.000,Leesel Transportation Corp.,14.2,Pioneer Transportation,8.5,G.V.C. LTD,5.3999999999999995,New Dawn Transit LLC,5.3,Boro Transit Inc.,5.0
2015-11-10T01:00:00.000,Leesel Transportation Corp.,15.7,G.V.C. LTD,9.6,New Dawn Transit LLC,7.9,Pioneer Transportation,7.0,Boro Transit Inc.,5.5
2015-11-12T01:00:00.000,Leesel Transportation Corp.,16.2,G.V.C. LTD,9.7,Boro Transit Inc.,9.0,Mar-Can Transportation,6.8999999999999995,New Dawn Transit LLC,5.800000000000001
2015-11-13T01:00:00.000,Leesel Transportation Corp.,14.999999999999998,G.V.C. LTD,11.399999999999999,Reliant Transportation Inc.,9.200000000000001,New Dawn Transit LLC,8.600000000000001,Boro Transit Inc.,5.9
2015-11-16T01:00:00.000,Leesel Transportation Corp.,13.7,Boro Transit Inc.,11.600000000000001,G.V.C. LTD,8.799999999999999,Consolidated Bus Trans. Inc.,6.5,Reliant Transportation Inc.,6.4
2015-11-17T01:00:00.000,Leesel Transportation Corp.,12.9,G.V.C. LTD,12.100000000000001,Pioneer Transportation,10.5,Reliant Transportation Inc.,10.1,New Dawn Transit LLC,6.1
2015-11-18T01:00:00.000,Leesel Transportation Corp.,10.999999999999998,G.V.C. LTD,9.5,New Dawn Transit LLC,8.2,Reliant Transportation Inc.,5.3,Pioneer Transportation,4.6000000000000005
2015-11-19T01:00:00.000,G.V.C. LTD,12.7,Leesel Transportation Corp.,11.299999999999999,New Dawn Transit LLC,8.399999999999999,Reliant Transportation Inc.,5.3,Pioneer Transportation,4.1
2015-11-20T01:00:00.000,G.V.C. LTD,12.200000000000001,New Dawn Transit LLC,7.9,Leesel Transportation Corp.,7.8,L & M Bus Corp.,3.7,Hoyt Transportation Corp,3.4
2015-11-23T01:00:00.000,G.V.C. LTD,13.2,New Dawn Transit LLC,12.299999999999999,Leesel Transportation Corp.,11.6,Pioneer Transportation,8.3,Reliant Transportation Inc.,7.199999999999999
2015-11-24T01:00:00.000,Leesel Transportation Corp.,20.0,G.V.C. LTD,14.7,New Dawn Transit LLC,9.8,Pioneer Transportation,8.1,Don Thomas Buses Inc.,6.8999999999999995
2015-11-25T01:00:00.000,G.V.C. LTD,11.299999999999999,New Dawn Transit LLC,10.7,Leesel Transportation Corp.,9.299999999999999,Reliant Transportation Inc.,5.9,Pioneer Transportation,3.9
2015-11-27T01:00:00.000,Mar-Can Transportation,0.3
2015-11-30T01:00:00.000,G.V.C. LTD,13.0,Pioneer Transportation,11.700000000000001,Leesel Transportation Corp.,11.1,Boro Transit Inc.,8.4,New Dawn Transit LLC,8.0
2015-12-01T01:00:00.000,Leesel Transportation Corp.,16.0,Pioneer Transportation,11.3,G.V.C. LTD,11.0,New Dawn Transit LLC,7.2,Don Thomas Buses Inc.,5.6
2015-12-02T01:00:00.000,G.V.C. LTD,17.700000000000003,Leesel Transportation Corp.,14.7,Reliant Transportation Inc.,9.9,Pioneer Transportation,8.799999999999999,Boro Transit Inc.,8.5
2015-12-03T01:00:00.000,Leesel Transportation Corp.,14.399999999999999,G.V.C. LTD,9.2,Reliant Transportation Inc.,5.3,New Dawn Transit LLC,5.2,First Steps Transportation Inc.,5.1
2015-12-04T01:00:00.000,Leesel Transportation Corp.,10.799999999999999,G.V.C. LTD,8.8,Reliant Transportation Inc.,6.0,Pioneer Transportation,5.4,New Dawn Transit LLC,5.4
2015-12-07T01:00:00.000,G.V.C. LTD,19.5,Leesel Transportation Corp.,12.899999999999999,Reliant Transportation Inc.,7.1,Boro Transit Inc.,7.0,Pioneer Transportation,6.1
2015-12-08T01:00:00.000,G.V.C. LTD,18.0,Leesel Transportation Corp.,16.7,New Dawn Transit LLC,9.4,Reliant Transportation Inc.,6.9,Pioneer Transportation,4.800000000000001
2015-12-09T01:00:00.000,G.V.C. LTD,14.8,Leesel Transportation Corp.,10.399999999999999,Pioneer Transportation,7.0,Reliant Transportation Inc.,5.8,IC Bus Inc.,5.699999999999999
2015-12-10T01:00:00.000,G.V.C. LTD,17.3,Leesel Transportation Corp.,10.5,Pioneer Transportation,9.3,New Dawn Transit LLC,6.1,L & M Bus Corp.,5.3
2015-12-11T01:00:00.000,Leesel Transportation Corp.,11.8,G.V.C. LTD,11.7,New Dawn Transit LLC,11.6,Pioneer Transportation,7.6,L & M Bus Corp.,6.7
2015-12-14T01:00:00.000,Leesel Transportation Corp.,11.6,G.V.C. LTD,11.299999999999999,Pioneer Transportation,7.1000000000000005,Reliant Transportation Inc.,6.5,New Dawn Transit LLC,6.1
2015-12-15T01:00:00.000,G.V.C. LTD,13.2,Pioneer Transportation,5.800000000000001,New Dawn Transit LLC,5.4,Leesel Transportation Corp.,5.1,L & M Bus Corp.,4.6
2015-12-16T01:00:00.000,G.V.C. LTD,12.899999999999999,Mar-Can Transportation,12.499999999999998,New Dawn Transit LLC,12.299999999999999,Pioneer Transportation,4.7,L & M Bus Corp.,4.199999999999999
2015-12-17T01:00:00.000,G.V.C. LTD,14.9,New Dawn Transit LLC,12.1,Pioneer Transportation,9.8,Reliant Transportation Inc.,6.7,Leesel Transportation Corp.,6.2
2015-12-18T01:00:00.000,New Dawn Transit LLC,19.5,G.V.C. LTD,12.700000000000001,Pioneer Transportation,5.7,Reliant Transportation Inc.,5.2,Boro Transit Inc.,3.5
2015-12-21T01:00:00.000,G.V.C. LTD,16.0,New Dawn Transit LLC,9.3,Reliant Transportation Inc.,7.1,Pioneer Transportation,5.8,Boro Transit Inc.,3.9000000000000004
2015-12-22T01:00:00.000,G.V.C. LTD,11.0,New Dawn Transit LLC,9.8,Pioneer Transportation,6.0,Reliant Transportation Inc.,4.7,Leesel Transportation Corp.,4.4
2015-12-23T01:00:00.000,New Dawn Transit LLC,7.9,Pioneer Transportation,6.5,G.V.C. LTD,6.2,Reliant Transportation Inc.,3.3,Jofaz Transportation Inc.,2.8
2015-12-24T01:00:00.000,Leesel Transportation Corp.,0.3
2015-12-28T01:00:00.000,Boro Transit Inc.,0.5,IC Bus Inc.,0.5,Quality Transportation Corp.,0.3,All American School Bus,0.2
2015-12-29T01:00:00.000,G.V.C. LTD,0.2,Thomas Buses Inc.,0.2
2015-12-30T01:00:00.000,Reliant Transportation Inc.,0.3,New Dawn Transit LLC,0.3,B & F Skilled Inc.,0.3
2015-12-31T01:00:00.000,Boro Transit Inc.,0.5,SNT Bus Inc.,0.3,B & F Skilled Inc.,0.3
2016-01-04T01:00:00.000,Pioneer Transportation,11.700000000000001,L & M Bus Corp.,11.1,G.V.C. LTD,10.6,New Dawn Transit LLC,10.1,IC Bus Inc.,8.9
2016-01-05T01:00:00.000,IC Bus Inc.,24.0,Reliant Transportation Inc.,15.4,Pioneer Transportation,14.5,Lorinda Ent. Ltd.,12.6,G.V.C. LTD,12.4
2016-01-06T01:00:00.000,New Dawn Transit LLC,8.8,Boro Transit Inc.,7.300000000000001,G.V.C. LTD,7.3,Reliant Transportation Inc.,6.5,IC Bus Inc.,6.5
2016-01-07T01:00:00.000,New Dawn Transit LLC,13.7,Pioneer Transportation,9.600000000000001,G.V.C. LTD,7.3999999999999995,Leesel Transportation Corp.,4.5,Reliant Transportation Inc.,4.4
2016-01-08T01:00:00.000,New Dawn Transit LLC,9.2,G.V.C. LTD,7.8,L & M Bus Corp.,7.6,Pioneer Transportation,7.5,Leesel Transportation Corp.,5.3
2016-01-11T01:00:00.000,New Dawn Transit LLC,13.4,G.V.C. LTD,10.6,Boro Transit Inc.,8.2,Leesel Transportation Corp.,5.0,L & M Bus Corp.,3.6000000000000005
2016-01-12T01:00:00.000,Reliant Transportation Inc.,15.4,G.V.C. LTD,10.899999999999999,Leesel Transportation Corp.,10.399999999999999,Careful Bus,8.7,New Dawn Transit LLC,8.2
2016-01-13T01:00:00.000,New Dawn Transit LLC,11.0,G.V.C. LTD,9.2,IC Bus Inc.,8.7,Pioneer Transportation,5.8,L & M Bus Corp.,5.6
2016-01-14T01:00:00.000,G.V.C. LTD,10.0,New Dawn Transit LLC,9.5,Pioneer Transportation,5.2,Reliant Transportation Inc.,5.0,Leesel Transportation Corp.,4.4
2016-01-15T01:00:00.000,G.V.C. LTD,11.399999999999999,Pioneer Transportation,7.199999999999999,New Dawn Transit LLC,5.3,Leesel Transportation Corp.,3.8,Reliant Transportation Inc.,3.2
2016-01-19T01:00:00.000,Pioneer Transportation,15.5,Lorinda Ent. Ltd.,11.2,IC Bus Inc.,10.7,Logan Bus Company Inc.,10.0,New Dawn Transit LLC,9.6
2016-01-20T01:00:00.000,New Dawn Transit LLC,10.7,G.V.C. LTD,6.1,IC Bus Inc.,5.499999999999999,Pioneer Transportation,5.4,Reliant Transportation Inc.,4.3999999999999995
2016-01-21T01:00:00.000,G.V.C. LTD,11.0,Pioneer Transportation,8.6,New Dawn Transit LLC,8.6,Reliant Transportation Inc.,6.9,IC Bus Inc.,5.699999999999999
2016-01-22T01:00:00.000,New Dawn Transit LLC,11.6,G.V.C. LTD,8.8,Leesel Transportation Corp.,7.8,Boro Transit Inc.,5.7,Pioneer Transportation,4.7
2016-01-25T01:00:00.000,Pioneer Transportation,71.4,Don Thomas Buses Inc.,41.0,New Dawn Transit LLC,25.6,Reliant Transportation Inc.,23.5,G.V.C. LTD,19.3
2016-01-26T01:00:00.000,Pioneer Transportation,30.3,G.V.C. LTD,24.8,Leesel Transportation Corp.,19.799999999999997,Reliant Transportation Inc.,15.6,New Dawn Transit LLC,11.9
2016-01-27T01:00:00.000,G.V.C. LTD,18.3,New Dawn Transit LLC,14.599999999999998,Pioneer Transportation,13.2,Boro Transit Inc.,9.0,L & M Bus Corp.,8.7
2016-01-28T01:00:00.000,Pioneer Transportation,20.4,G.V.C. LTD,11.5,Reliant Transportation Inc.,11.5,Van Trans LLC,7.9,New Dawn Transit LLC,7.6
2016-01-29T01:00:00.000,G.V.C. LTD,14.1,New Dawn Transit LLC,7.5,Pioneer Transportation,6.300000000000001,Reliant Transportation Inc.,4.3,Leesel Transportation Corp.,4.3
2016-02-01T01:00:00.000,New Dawn Transit LLC,14.4,G.V.C. LTD,7.8999999999999995,Logan Bus Company Inc.,7.8,IC Bus Inc.,7.3,Reliant Transportation Inc.,6.1
2016-02-02T01:00:00.000,G.V.C. LTD,10.8,Reliant Transportation Inc.,8.299999999999999,IC Bus Inc.,5.9,New Dawn Transit LLC,4.9,Pioneer Transportation,4.800000000000001
2016-02-03T01:00:00.000,G.V.C. LTD,12.2,New Dawn Transit LLC,6.9,Pioneer Transportation,5.7,Reliant Transportation Inc.,4.5,IC Bus Inc.,4.3
2016-02-04T01:00:00.000,G.V.C. LTD,8.3,Reliant Transportation Inc.,7.0,Pioneer Transportation,5.1,Mar-Can Transportation,4.8,New Dawn Transit LLC,4.4
2016-02-05T01:00:00.000,New Dawn Transit LLC,18.900000000000002,Reliant Transportation Inc.,18.8,Pioneer Transportation,17.400000000000002,Leesel Transportation Corp.,12.8,G.V.C. LTD,12.5
2016-02-08T01:00:00.000,G.V.C. LTD,3.0999999999999996,IC Bus Inc.,1.2000000000000002,Reliant Transportation Inc.,1.2,Pioneer Transportation,1.2,Jofaz Transportation Inc.,1.1
2016-02-09T01:00:00.000,G.V.C. LTD,12.799999999999999,Reliant Transportation Inc.,10.6,New Dawn Transit LLC,10.100000000000001,Pioneer Transportation,8.9,Boro Transit Inc.,6.5
2016-02-10T01:00:00.000,G.V.C. LTD,9.899999999999999,New Dawn Transit LLC,8.6,Pioneer Transportation,8.6,Reliant Transportation Inc.,5.800000000000001,Van Trans LLC,4.800000000000001
2016-02-11T01:00:00.000,G.V.C. LTD,9.7,Pioneer Transportation,5.7,Boro Transit Inc.,5.1,New Dawn Transit LLC,5.1,IC Bus Inc.,4.7
2016-02-12T01:00:00.000,G.V.C. LTD,12.6,IC Bus Inc.,9.299999999999999,Leesel Transportation Corp.,9.1,New Dawn Transit LLC,7.700000000000001,Reliant Transportation Inc.,5.5
2016-02-16T01:00:00.000,Leesel Transportation Corp.,0.8,New Dawn Transit LLC,0.6,Hoyt Transportation Corp,0.3,I & Y Transit Corp,0.2,G.V.C. LTD,0.2
2016-02-17T01:00:00.000,SNT Bus Inc.,1.0,Mar-Can Transportation,0.6,Thomas Buses Inc.,0.4,Reliant Transportation Inc.,0.3,G.V.C. LTD,0.3
2016-02-18T01:00:00.000,SNT Bus Inc.,1.7999999999999998,Reliant Transportation Inc.,0.5,All American School Bus,0.5
2016-02-19T01:00:00.000,Reliant Transportation Inc.,0.3,Mar-Can Transportation,0.3,Pioneer Transportation,0.3,Van Trans LLC,0.3,Boro Transit Inc.,0.2
2016-02-22T01:00:00.000,Reliant Transportation Inc.,13.2,Leesel Transportation Corp.,12.100000000000001,New Dawn Transit LLC,11.6,IC Bus Inc.,11.1,Boro Transit Inc.,8.5
2016-02-23T01:00:00.000,New Dawn Transit LLC,8.3,Reliant Transportation Inc.,6.8999999999999995,Leesel Transportation Corp.,6.8,Pioneer Transportation,5.199999999999999,G.V.C. LTD,4.3
2016-02-24T01:00:00.000,Pioneer Transportation,9.899999999999999,Reliant Transportation Inc.,7.8,G.V.C. LTD,7.799999999999999,Leesel Transportation Corp.,7.199999999999999,New Dawn Transit LLC,6.4
2016-02-25T01:00:00.000,G.V.C. LTD,8.7,Reliant Transportation Inc.,6.0,IC Bus Inc.,5.6000000000000005,Boro Transit Inc.,5.1,Pioneer Transportation,4.800000000000001
2016-02-26T01:00:00.000,G.V.C. LTD,9.1,IC Bus Inc.,4.9,Reliant Transportation Inc.,4.8,Leesel Transportation Corp.,4.1,New Dawn Transit LLC,4.0
2016-02-29T01:00:00.000,New Dawn Transit LLC,11.0,G.V.C. LTD,9.2,IC Bus Inc.,8.8,Reliant Transportation Inc.,7.7,Boro Transit Inc.,6.0
2016-03-01T01:00:00.000,Reliant Transportation Inc.,7.3,G.V.C. LTD,6.699999999999999,New Dawn Transit LLC,5.7,Boro Transit Inc.,4.7,Pioneer Transportation,4.1
2016-03-02T01:00:00.000,Reliant Transportation Inc.,12.6,Leesel Transportation Corp.,10.5,New Dawn Transit LLC,5.7,G.V.C. LTD,5.699999999999999,Pioneer Transportation,5.5
2016-03-03T01:00:00.000,Leesel Transportation Corp.,8.6,G.V.C. LTD,8.4,Reliant Transportation Inc.,8.4,Boro Transit Inc.,5.1,New Dawn Transit LLC,4.5
2016-03-04T01:00:00.000,Pioneer Transportation,10.700000000000001,New Dawn Transit LLC,9.799999999999999,Reliant Transportation Inc.,9.2,Leesel Transportation Corp.,6.0,IC Bus Inc.,3.8000000000000003
2016-03-07T01:00:00.000,Reliant Transportation Inc.,11.8,Boro Transit Inc.,8.799999999999999,IC Bus Inc.,8.100000000000001,New Dawn Transit LLC,7.700000000000001,G.V.C. LTD,7.5
2016-03-08T01:00:00.000,G.V.C. LTD,8.1,Leesel Transportation Corp.,4.4,Mar-Can Transportation,3.8,Pioneer Transportation,3.6,Boro Transit Inc.,3.0
2016-03-09T01:00:00.000,New Dawn Transit LLC,11.5,Reliant Transportation Inc.,7.8,IC Bus Inc.,4.8,Lorinda Ent. Ltd.,3.1999999999999997,G.V.C. LTD,3.0
2016-03-10T01:00:00.000,Leesel Transportation Corp.,17.0,Pioneer Transportation,15.5,G.V.C. LTD,13.6,Reliant Transportation Inc.,10.799999999999999,IC Bus Inc.,6.6
2016-03-11T01:00:00.000,Reliant Transportation Inc.,8.5,New Dawn Transit LLC,6.699999999999999,Pioneer Transportation,6.3999999999999995,L & M Bus Corp.,5.9,G.V.C. LTD,5.0
2016-03-14T01:00:00.000,Reliant Transportation Inc.,10.8,Leesel Transportation Corp.,8.6,Pioneer Transportation,8.4,G.V.C. LTD,6.5,New Dawn Transit LLC,6.0
2016-03-15T01:00:00.000,Pioneer Transportation,10.0,New Dawn Transit LLC,7.0,Reliant Transportation Inc.,6.7,G.V.C. LTD,6.4,Leesel Transportation Corp.,4.8
2016-03-16T01:00:00.000,G.V.C. LTD,8.3,Pioneer Transportation,7.0,Reliant Transportation Inc.,6.8999999999999995,Leesel Transportation Corp.,6.3,New Dawn Transit LLC,5.4
2016-03-17T01:00:00.000,Reliant Transportation Inc.,8.7,New Dawn Transit LLC,7.200000000000001,G.V.C. LTD,7.0,Leesel Transportation Corp.,5.699999999999999,Pioneer Transportation,5.1
2016-03-18T01:00:00.000,Reliant Transportation Inc.,6.8999999999999995,Boro Transit Inc.,4.6,Pioneer Transportation,4.3,New Dawn Transit LLC,4.1,Leesel Transportation Corp.,3.3
2016-03-21T01:00:00.000,G.V.C. LTD,12.399999999999999,New Dawn Transit LLC,11.8,Pioneer Transportation,7.4,Reliant Transportation Inc.,6.699999999999999,IC Bus Inc.,4.8
2016-03-22T01:00:00.000,Reliant Transportation Inc.,10.1,New Dawn Transit LLC,8.700000000000001,Pioneer Transportation,8.1,G.V.C. LTD,7.5,Van Trans LLC,4.8
2016-03-23T01:00:00.000,New Dawn Transit LLC,7.5,Reliant Transportation Inc.,7.5,G.V.C. LTD,6.6,Boro Transit Inc.,5.2,Leesel Transportation Corp.,3.9999999999999996
2016-03-24T01:00:00.000,Reliant Transportation Inc.,8.2,New Dawn Transit LLC,7.300000000000001,G.V.C. LTD,7.2,Pioneer Transportation,4.6,Boro Transit Inc.,3.4
2016-03-28T02:00:00.000,Reliant Transportation Inc.,16.3,New Dawn Transit LLC,13.8,G.V.C. LTD,8.0,Pioneer Transportation,5.1,Leesel Transportation Corp.,5.0
2016-03-29T02:00:00.000,G.V.C. LTD,9.9,New Dawn Transit LLC,8.2,IC Bus Inc.,6.5,Pioneer Transportation,5.5,Reliant Transportation Inc.,5.2
2016-03-30T02:00:00.000,G.V.C. LTD,9.1,New Dawn Transit LLC,7.1,Reliant Transportation Inc.,6.8,IC Bus Inc.,5.9,Leesel Transportation Corp.,4.3
2016-03-31T02:00:00.000,G.V.C. LTD,9.899999999999999,New Dawn Transit LLC,9.7,Pioneer Transportation,9.1,Reliant Transportation Inc.,5.5,Leesel Transportation Corp.,5.3999999999999995
2016-04-01T02:00:00.000,New Dawn Transit LLC,11.399999999999999,G.V.C. LTD,7.199999999999999,IC Bus Inc.,4.7,Reliant Transportation Inc.,4.2,Boro Transit Inc.,4.0
2016-04-04T02:00:00.000,New Dawn Transit LLC,15.600000000000001,G.V.C. LTD,10.4,Leesel Transportation Corp.,8.4,Reliant Transportation Inc.,7.5,IC Bus Inc.,6.9
2016-04-05T02:00:00.000,New Dawn Transit LLC,10.6,G.V.C. LTD,10.200000000000001,Reliant Transportation Inc.,10.2,Pioneer Transportation,8.8,Leesel Transportation Corp.,7.7
